ID,lsat,grad,zgpa,fulltime,fam_inc,male,Dropout,white,other,asian,black,hisp,pass_bar,tier,indxgrp,gpa
16320,43.0,1,0.55,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
16328,30.0,1,-0.47,1.0,2.0,1.0,1,1.0,0,0,0,0,1,4.0,6,3.8
16435,39.0,1,1.15,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
16450,43.0,1,1.41,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
16466,43.0,1,0.06,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
16468,33.0,1,-0.41,1.0,3.0,1.0,1,0.0,1,0,0,0,1,5.0,7,3.8
16481,35.0,1,0.57,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
16509,48.0,1,0.0,1.0,5.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
16523,28.5,1,-0.47,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,6,3.8
16550,40.0,1,1.45,1.0,5.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
16588,39.0,1,1.45,2.0,3.0,1.0,1,1.0,0,0,0,0,0,3.0,7,3.8
16592,42.0,1,1.76,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
16602,34.0,1,-0.58,1.0,2.0,1.0,1,0.0,0,0,0,0,1,3.0,7,3.8
16620,46.0,1,0.88,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
16622,37.0,1,1.61,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
16676,42.0,1,0.01,1.0,3.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
16720,40.0,1,-0.09,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
16729,37.0,1,0.96,1.0,2.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
16730,46.0,1,0.0,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
16753,39.0,1,-1.32,1.0,4.0,1.0,1,1.0,0,0,0,0,0,3.0,7,3.8
16772,40.0,1,1.53,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
16801,42.0,1,0.44,1.0,4.0,1.0,1,1.0,0,0,0,0,1,2.0,7,3.8
16825,38.0,1,0.68,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
16860,33.5,1,1.45,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
16913,42.0,1,1.43,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
16948,41.0,1,0.39,1.0,5.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
16992,40.0,1,-0.26,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
16998,45.0,1,-1.92,1.0,1.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
17025,39.0,1,-0.84,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17040,41.0,1,0.59,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
17084,44.0,1,-0.86,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
17250,40.0,1,1.06,1.0,5.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
17263,43.0,1,0.51,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
17313,39.0,1,-0.11,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17362,39.0,1,0.21,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17368,41.0,1,1.17,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17389,38.0,1,1.62,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
17419,41.0,1,-0.46,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17477,34.5,1,0.41,2.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17513,30.0,1,-0.34,1.0,5.0,1.0,1,1.0,0,0,0,0,1,4.0,6,3.8
17545,42.0,1,0.94,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
17566,41.0,1,0.89,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17569,35.0,1,1.04,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
17622,46.0,1,1.39,1.0,3.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
17623,38.0,1,1.36,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17643,35.0,1,0.26,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17664,41.0,1,-0.25,1.0,5.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
17667,32.0,1,1.37,2.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
17671,34.0,1,1.03,1.0,3.0,0.0,1,1.0,0,0,0,0,1,2.0,7,3.8
17709,39.0,1,0.72,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17734,46.0,1,0.19,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
17740,42.0,1,-2.09,1.0,1.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17779,42.0,1,-0.13,1.0,3.0,1.0,1,0.0,0,1,0,0,1,5.0,7,3.8
17784,36.0,1,1.88,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
17802,48.0,1,-0.4,1.0,4.0,1.0,1,0.0,0,0,0,0,1,6.0,7,3.8
17851,35.0,1,1.88,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17877,36.0,1,-0.93,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
17895,30.0,1,-1.67,1.0,3.0,0.0,1,0.0,0,0,1,0,1,4.0,6,3.8
17915,41.0,1,1.05,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17916,44.0,1,-0.12,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17938,35.0,1,-0.73,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17957,45.0,1,0.57,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
17963,42.0,1,1.41,1.0,5.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
17977,42.0,1,0.09,1.0,5.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
18084,44.0,1,0.75,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
18090,48.0,1,0.0,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
18133,40.0,1,-1.05,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
18134,39.0,1,-0.49,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
18152,41.0,1,1.12,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
18159,41.0,1,1.85,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
18177,37.0,1,-0.36,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
18227,45.0,1,-0.3,1.0,3.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
18248,42.0,1,0.63,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
18261,41.0,1,0.49,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
18265,42.0,1,-1.0,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
18303,39.0,1,1.3,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
18341,41.0,1,-0.2,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
18386,44.0,1,0.59,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
18395,37.0,1,1.35,1.0,4.0,0.0,1,1.0,0,0,0,0,1,1.0,7,3.8
18399,48.0,1,1.45,1.0,2.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
18402,42.0,1,0.6,1.0,2.0,0.0,1,0.0,0,1,0,0,1,5.0,7,3.8
18441,42.0,1,0.52,1.0,3.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
18504,35.0,1,-0.82,2.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
18514,42.0,1,0.2,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
18515,46.0,1,1.44,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
18521,43.0,1,1.31,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
18544,40.0,1,1.45,1.0,3.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
18561,39.0,1,1.05,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
18598,31.0,1,-2.2,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
18675,34.0,1,0.15,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
18715,34.0,1,-0.01,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
18727,40.0,1,0.06,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
18732,44.0,1,0.0,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
18756,48.0,1,0.0,1.0,5.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
18758,46.0,1,-1.71,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
18763,42.0,1,-1.49,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
18801,27.0,1,-0.4,1.0,3.0,0.0,1,1.0,0,0,0,0,1,2.0,6,3.8
18811,34.0,1,-0.03,2.0,1.0,1.0,1,0.0,1,0,0,1,1,3.0,7,3.8
18815,41.0,1,-0.67,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
18874,39.0,1,2.2,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
18917,48.0,1,1.13,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
18921,42.0,1,-0.38,1.0,5.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
18937,34.5,1,0.58,2.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
18990,41.0,1,-1.48,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
19092,30.0,1,0.63,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,6,3.8
19094,31.0,1,0.31,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
19099,32.5,1,-1.27,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
19132,46.0,1,-0.7,1.0,2.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
19180,38.0,1,1.17,1.0,2.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
19196,38.0,1,-1.19,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
19204,32.0,1,0.49,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
19253,39.0,1,-0.68,1.0,4.0,1.0,1,0.0,0,1,0,0,1,4.0,7,3.8
19254,46.0,1,-0.06,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
19258,43.5,1,0.8,1.0,5.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
19259,34.0,1,1.27,1.0,3.0,0.0,1,1.0,0,0,0,0,1,2.0,7,3.8
19353,29.0,1,0.26,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,6,3.8
19384,37.0,1,1.45,2.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
19388,43.0,1,1.37,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
19432,36.0,1,-0.97,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
19441,43.0,1,-0.35,1.0,5.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
19476,44.0,1,2.98,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
19544,33.0,1,-0.24,1.0,5.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
19602,42.0,1,0.62,2.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
19603,33.5,1,-0.39,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
19616,22.0,1,-0.13,2.0,2.0,0.0,1,1.0,0,0,0,0,0,3.0,4,3.8
19721,45.0,1,0.47,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
19740,39.0,1,0.22,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
19743,30.5,1,1.19,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
19762,45.0,1,0.39,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
19831,34.5,1,-0.44,1.0,4.0,0.0,1,0.0,0,1,0,0,1,3.0,7,3.8
19854,45.0,1,0.96,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
19864,41.0,1,-0.54,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
19886,36.0,1,1.09,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
19904,35.0,1,0.01,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
19911,37.0,1,0.46,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
19917,39.0,1,1.61,1.0,3.0,0.0,1,0.0,1,0,0,0,1,3.0,7,3.8
19945,46.0,1,-0.71,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
19948,46.0,1,1.08,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
19962,42.5,1,1.69,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
19972,40.5,1,0.87,1.0,5.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
19988,39.0,1,-0.88,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20065,43.0,1,1.32,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20112,48.0,1,0.0,1.0,3.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
20130,33.0,1,1.28,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
20138,38.5,1,-0.9,1.0,2.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
20154,44.0,1,0.3,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
20197,37.0,1,-0.08,1.0,2.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20235,40.0,1,0.81,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20266,30.0,1,-1.8,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,6,3.8
20279,33.0,1,0.56,1.0,3.0,0.0,1,0.0,0,0,0,0,1,5.0,7,3.8
20314,33.0,1,-0.09,2.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
20331,39.0,1,-0.92,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20348,37.0,1,1.86,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20363,35.0,1,1.45,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
20397,42.0,1,1.45,1.0,4.0,1.0,1,0.0,0,1,0,0,1,6.0,7,3.8
20417,38.0,1,-0.9,1.0,1.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20425,34.0,1,-0.95,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20431,38.0,1,-0.29,1.0,5.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
20438,24.3,1,1.0,2.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,5,3.8
20446,37.0,1,-0.11,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20452,33.0,1,-0.21,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20488,36.0,1,0.24,2.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
20491,42.0,1,0.18,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
20633,47.0,1,1.93,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
20672,41.0,1,0.76,1.0,2.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
20680,36.0,1,-0.37,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
20733,46.0,1,1.17,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20737,38.0,1,1.55,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
20786,40.5,1,-1.16,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20787,46.0,1,0.25,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20795,19.0,1,0.51,1.0,3.0,0.0,1,0.0,0,0,1,0,1,1.0,4,3.8
20896,40.0,1,0.41,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20936,36.0,1,0.23,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20947,44.0,1,-0.49,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
20977,44.0,1,0.0,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
21000,44.0,1,1.46,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
21001,24.5,1,-0.11,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,5,3.8
21132,41.0,1,1.48,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
21216,41.0,1,1.29,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
21376,37.0,1,0.5,2.0,1.0,0.0,1,0.0,0,0,0,0,1,3.0,7,3.8
21396,40.0,1,1.01,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
21402,48.0,1,1.96,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
21432,36.0,1,-0.03,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
21436,36.0,1,1.61,1.0,2.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
21492,48.0,1,1.27,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
21532,41.0,1,1.45,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
21562,26.5,1,-1.08,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,3.8
21563,30.0,1,-0.21,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,3.8
21572,36.5,1,1.18,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
21578,30.0,1,0.04,2.0,3.0,0.0,1,0.0,1,0,0,1,1,4.0,6,3.8
21605,40.5,1,1.1,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
21686,42.0,1,1.61,1.0,5.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
21734,48.0,1,-1.32,1.0,5.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
21764,41.0,1,0.07,1.0,5.0,0.0,1,0.0,0,1,0,0,1,5.0,7,3.8
21786,46.0,1,0.51,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
21790,48.0,1,0.46,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
21800,39.0,1,0.94,1.0,5.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
21804,38.0,1,-0.78,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
21835,35.0,1,0.48,1.0,2.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
21840,33.0,1,-0.55,2.0,2.0,1.0,1,1.0,0,0,0,0,0,4.0,7,3.8
21844,39.0,1,-0.64,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
21872,46.0,1,1.13,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
21880,33.0,1,-1.05,1.0,3.0,0.0,1,1.0,0,0,0,0,0,4.0,7,3.8
21904,41.0,1,1.33,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
21907,45.0,1,0.85,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
21996,41.0,1,0.23,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
22010,43.0,1,0.0,1.0,3.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
22054,45.0,1,0.71,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
22060,35.0,1,0.49,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
22105,38.0,1,1.64,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
22161,30.5,1,0.68,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
22224,41.0,1,1.16,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
22226,37.0,1,0.99,1.0,2.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
22227,41.0,1,1.45,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
22247,42.0,1,1.74,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
22268,28.0,1,-1.48,1.0,3.0,0.0,1,0.0,0,0,1,0,0,3.0,6,3.8
22283,44.0,1,-1.31,1.0,2.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
22292,39.0,1,1.45,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
22304,28.0,1,-1.48,1.0,4.0,0.0,1,0.0,0,0,1,0,1,5.0,6,3.8
22424,35.0,1,1.04,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,3.8
22487,43.0,1,1.45,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
22491,37.0,1,1.02,2.0,3.0,1.0,1,1.0,0,0,0,0,1,2.0,7,3.8
22495,44.0,1,1.45,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
22523,48.0,1,0.0,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
22525,46.0,1,0.25,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
22531,37.0,1,-0.46,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
22540,37.5,1,0.88,1.0,2.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
22567,39.0,1,1.45,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
22604,40.0,1,0.65,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
22612,32.0,1,1.3,1.0,2.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
22628,38.0,1,-0.94,1.0,3.0,1.0,1,0.0,0,0,0,0,1,6.0,7,3.8
22667,42.0,1,0.28,1.0,4.0,0.0,1,0.0,0,0,0,0,1,6.0,7,3.8
22679,46.0,1,1.45,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
22689,41.0,1,0.03,2.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
22713,40.0,1,1.24,1.0,5.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
22746,30.0,1,-0.72,1.0,2.0,1.0,1,0.0,0,0,1,0,1,4.0,6,3.8
22758,46.0,1,-0.39,1.0,3.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
22807,42.0,1,1.43,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
22821,44.0,1,0.18,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
22822,28.0,1,-0.79,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,6,3.8
22881,46.0,1,0.02,1.0,3.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
22912,47.0,1,0.0,1.0,3.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
22914,27.7,1,0.57,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,6,3.8
22923,46.0,1,-1.26,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
22954,48.0,1,0.0,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
22997,41.0,1,0.32,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
22999,37.0,1,1.0,1.0,2.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
23007,30.0,1,0.35,1.0,1.0,1.0,1,1.0,0,0,0,0,1,5.0,6,3.8
23015,46.0,1,0.56,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,3.8
23020,41.0,1,1.87,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
23050,35.0,1,-0.15,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
23060,48.0,1,1.45,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
23079,41.0,1,-1.22,1.0,4.0,0.0,1,0.0,0,1,0,0,1,6.0,7,3.8
23113,45.0,1,-0.46,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
23149,44.0,1,1.08,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
23164,45.0,1,-0.12,1.0,3.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
23188,42.0,1,0.31,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
23218,46.0,1,-0.58,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
23229,44.0,1,0.0,1.0,2.0,0.0,1,0.0,0,0,0,0,1,6.0,7,3.8
23238,37.0,1,0.34,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
23299,46.0,1,-1.49,1.0,3.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
23334,39.0,1,0.42,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
23362,44.0,1,1.65,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
23379,45.0,1,1.45,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,7,3.8
23392,39.0,1,0.25,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,3.8
23442,36.0,1,-0.28,1.0,2.0,0.0,1,1.0,0,0,0,0,1,4.0,7,3.8
23469,41.0,1,1.5,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,3.8
23593,43.0,1,0.19,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,3.8
23600,45.0,1,0.78,1.0,3.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
23649,42.0,1,-0.51,1.0,3.0,1.0,1,1.0,0,0,0,0,1,6.0,7,3.8
23656,44.0,1,1.43,1.0,3.0,0.0,1,0.0,0,1,0,0,1,6.0,7,3.8
